x,y,class,n_x,n_y,n_class
-0.735628258656843,-6.821008657691736,false,-0.719919908879046,-6.816307133721354,true
-2.866664222485214,-6.799127215443985,false,-2.885309766965389,-6.813259592791908,true
1.537137932683268,-6.792026211393315,false,1.5247648385974761,-6.808014877562373,true
-0.7343460779672368,-6.775014439261739,false,-0.723534067436716,-6.7945830959329605,true
-2.8628261664340573,-6.765430676346026,false,-2.875359529234962,-6.756638752447029,true
-2.859550038117961,-6.7633340210106185,false,-2.8817337256976217,-6.762813187611506,true
-2.855754216248624,-6.756489099646764,false,-2.8795755057762236,-6.763071381749817,true
-2.867809856548998,-6.748763123618317,false,-2.870846748175533,-6.753418791036433,true
1.5317852280788482,-6.745400220212177,false,1.5311938050745197,-6.743902869267104,true
-2.8686151720606805,-6.729764098780508,false,-2.8879494137187005,-6.709464743057638,true
1.5429812513429702,-6.721424789691677,false,1.5293567943502975,-6.706963447705415,true
-2.867850260764235,-6.678098257196762,false,-2.8812649506168277,-6.6715448518115315,true
-2.8689791326116683,-6.668470337010887,false,-2.8863515457838793,-6.658491731390257,true
-0.7316702937979215,-6.663760799720956,false,-0.7263377665867633,-6.660885783965327,true
-2.8649874568989278,-6.660868301733104,false,-2.873232048956729,-6.658435217317444,true
1.5319432112121483,-6.637413470201494,false,1.5201312991715277,-6.654080997207965,true
1.5334454866861755,-6.61982186807414,false,1.512058332083731,-6.611809702420064,true
-0.7309626574112237,-6.5988541095207,false,-0.7223607076780155,-6.610570975558699,true
-2.862727983708977,-6.590762883776021,false,-2.870122872582157,-6.570129849868831,true
-2.859095961023203,-6.584914470488964,false,-2.872031711995985,-6.575181671088051,true
-2.8622827257619217,-6.582662883266918,false,-2.8818935137369612,-6.589197503620676,true
1.5412699394447895,-6.568565729111568,false,1.5264583420913487,-6.547826204621819,true
-0.7420032259654872,-6.561883346976804,false,-0.7273618302046645,-6.560987617570006,true
-0.7298860247406067,-6.538280685285535,false,-0.7195873625294023,-6.549850420954533,true
1.5383452943386904,-6.535121785954379,false,1.5281437650953966,-6.519508384798734,true
-2.862314184383632,-6.503809300447712,false,-2.8754513053250825,-6.522164169059124,true
-2.8602421877641544,-6.498584791545996,false,-2.870728828630959,-6.505349035645475,true
1.5397410082399088,-6.489073108665978,false,1.5284750024578362,-6.5048100388007155,true
-2.8652452244984232,-6.483216532038138,false,-2.8698292568693677,-6.464120318200397,true
-2.869094372673179,-6.447477904700539,false,-2.872746629219506,-6.467301189572813,true
-0.7311935191943709,-6.440928709337093,false,-0.7133134248823049,-6.448467403505749,true
-2.866698391771027,-6.438281780516783,false,-2.883736978893475,-6.45549161966351,true
1.536282989798518,-6.426241170753029,false,1.5302079607967825,-6.430426063063528,true
-0.7305397930278913,-6.415030041624381,false,-0.7242491063107639,-6.435565765537938,true
1.531512432871673,-6.413938921837006,false,1.5185159986149934,-6.399228896375454,true
-2.8691864112195087,-6.410324479891994,false,-2.8744962564377805,-6.3947292410638195,true
1.5387826602431343,-6.34421765650837,false,1.52232887711369,-6.344113490459222,true
1.5425212662816568,-6.3416002792605815,false,1.5226615220945952,-6.336495061659854,true
1.543247489556698,-6.338978159194796,false,1.5210838111180112,-6.341769661850034,true
1.5413015789158755,-6.315725442762287,false,1.5273919725653686,-6.317733215931712,true
-2.867634301797505,-6.31234545435152,false,-2.89148850860367,-6.328255097857053,true
-2.8603876120722953,-6.311890495045642,false,-2.879322116476207,-6.327290376112725,true
-2.869446009507793,-6.307184424019609,false,-2.891230022194803,-6.3213785944386265,true
-2.8674778507477896,-6.303812085702391,false,-2.8864063898774797,-6.290355263631378,true
-2.8620433491229313,-6.297673133228657,false,-2.8852138038911046,-6.280870151719673,true
1.5378955181164038,-6.291481377841335,false,1.5151734220405604,-6.29664330466802,true
-2.863146242891564,-6.287872366620461,false,-2.8831692161322087,-6.268234068629816,true
1.5331501209809857,-6.278574321048894,false,1.5220516560055843,-6.260329764275749,true
-0.7355577400166338,-6.266107677898502,false,-0.7276640262069639,-6.281340338075431,true
1.5466930197222957,-6.24620696978641,false,1.5250666612484065,-6.259727732639407,true
-2.8690241057235206,-6.245105668881247,false,-2.8889271625393707,-6.251244174341557,true
1.5536624099906187,-6.23218450378957,false,1.5302556889921672,-6.22936715783893,true
1.5427934307482931,-6.223177034352079,false,1.5301376723394515,-6.240476148475712,true
-2.8690936522999335,-6.212775673078547,false,-2.881395407156825,-6.197196759097473,true
-0.7401572160813791,-6.210956644492533,false,-0.7192543259569091,-6.191752105837633,true
-0.7380127774200567,-6.20891297342208,false,-0.7239258420504701,-6.231596144680883,true
-2.8557122565109916,-6.202064413150111,false,-2.8739425342737985,-6.182960941170707,true
1.5424848441317032,-6.18236088519144,false,1.5240941161240393,-6.2029095853352185,true
1.532606945655171,-6.169778736366062,false,1.5210696595805115,-6.1840898885083355,true
-0.7300655613073981,-6.161656095461704,false,-0.7102671855676789,-6.138041642043455,true
-2.8634773791679735,-6.16083052181848,false,-2.878798445016389,-6.158485366322514,true
-2.867567974701465,-6.158178140893247,false,-2.8749799827776097,-6.137271045045018,true
-2.865716248329756,-6.148115511354783,false,-2.888741978608579,-6.164807302870529,true
1.5415474733665773,-6.136739272178919,false,1.5275149827680317,-6.128938632222774,true
1.5408333655311506,-6.131215447956609,false,1.5172286465415517,-6.123176871684164,true
1.5338905660599642,-6.10661652552673,false,1.5284261320347885,-6.086048736397535,true
-2.862832712786363,-6.0995276503470635,false,-2.8750513057310356,-6.081982522030434,true
1.5516201667716139,-6.089659326161907,false,1.528932721490547,-6.097839156142941,true
-2.8599303552511643,-6.085566232152675,false,-2.871632255431383,-6.084753210877056,true
1.5384334620472193,-6.040536594311785,false,1.5265644944763477,-6.03210656099724,true
-2.866394345201649,-6.029454706154269,false,-2.8849782532695256,-6.016443482388466,true
1.539786750897386,-6.0156338015030135,false,1.5274988855482936,-6.029930265554123,true
-0.7364300937677952,-6.014391375667751,false,-0.7272524267399445,-6.034871862291212,true
1.5467487725672882,-6.005996309928438,false,1.527842657370079,-5.986056643003214,true
-2.857600156890574,-6.005870898164294,false,-2.8747309165980064,-6.007996244699651,true
-0.7446093943808795,-6.004791273752417,false,-0.7283758760169786,-6.002969063130484,true
-0.7454053502062438,-5.995742021271159,false,-0.7241786434446111,-6.0100493472394385,true
-0.743767127019991,-5.974639083169133,false,-0.7234882552811563,-5.982634643581549,true
-2.8597602762309395,-5.972069736497152,false,-2.873176085410504,-5.958651268832767,true
-0.7353098073266886,-5.966885970670768,false,-0.7188600289265366,-5.979671504079589,true
-0.7356243306772048,-5.954722766873703,false,-0.7218906885916612,-5.932674640854164,true
1.538854191294684,-5.9421668831852426,false,1.5214460825664275,-5.9515777884777625,true
1.533246846293995,-5.926772210172155,false,1.5270614936130789,-5.940573830366484,true
-2.8635516854548264,-5.926125688548606,false,-2.8771752487461404,-5.907492522867035,true
1.5354535944009582,-5.913219031373273,false,1.528844324499181,-5.922213355436034,true
-0.7336184718816661,-5.905013688764153,false,-0.7283567184260431,-5.928770380026651,true
-2.8622323075451197,-5.898568958376051,false,-2.875956144108456,-5.907702030803662,true
-2.8547944096314657,-5.868306959470265,false,-2.875834535378707,-5.880988053964703,true
1.5483002520859648,-5.861826847376328,false,1.5261140828550435,-5.866575942840229,true
-2.868715380026685,-5.847796930099085,false,-2.8803187268732904,-5.870098145598163,true
1.5409537571503338,-5.843105452581926,false,1.5272452374240277,-5.831917008964978,true
1.54177697057021,-5.8385612237155575,false,1.5210129545913784,-5.856870072490819,true
-2.8511860588154585,-5.830852560593238,false,-2.8710826380800154,-5.849458078397271,true
1.5467951033541398,-5.80074116224404,false,1.523427782433412,-5.815687661224034,true
1.5415413387460652,-5.789043038896109,false,1.5197648874839846,-5.778584634119119,true
1.5364232458702944,-5.78860357919909,false,1.5205930383060762,-5.784922478487585,true
-2.8692909905379222,-5.783092684098436,false,-2.880465453877713,-5.7744762589646665,true
-0.7439553100690555,-5.770345583415819,false,-0.7208488213854067,-5.789070120447309,true
-2.867958086520458,-5.756434723296734,false,-2.8823260172745186,-5.741141440724599,true
1.531420575129871,-5.7510934684241874,false,1.5266815510496068,-5.762488960325836,true
1.5325472943335616,-5.75043409642182,false,1.522752542019337,-5.747676720622996,true
1.5400306713106777,-5.6914850051830745,false,1.5272569122986694,-5.708026081191894,true
-2.868121772145802,-5.676651642991746,false,-2.873667576161259,-5.653757517195001,true
-2.854738475431882,-5.663417194903645,false,-2.875169023789522,-5.655149256069695,true
1.5379692352976122,-5.6598123833609275,false,1.527859382309237,-5.658464933462696,true
-2.8552574044647367,-5.655981733385885,false,-2.877407679362805,-5.676328623658002,true
-0.7293424179800145,-5.6524878838581145,false,-0.7273551961387245,-5.633265455891633,true
1.5356394073160993,-5.633340499965002,false,1.5279494830261835,-5.630343704346513,true
1.5398891262452883,-5.632619820578479,false,1.5202721314429724,-5.648437300747208,true
-0.7412182947585192,-5.611671112186805,false,-0.7226680293889407,-5.633581057225886,true
-2.867220894469672,-5.60622010755548,false,-2.875525404430731,-5.589087392221512,true
1.5472704265447166,-5.604261255417061,false,1.527281202967897,-5.601425256430693,true
1.5331925914169342,-5.601289025342719,false,1.5122736965250023,-5.607035255167672,true
-0.7367868258595573,-5.580094665460402,false,-0.726758469250407,-5.560837628162958,true
-0.7454363549854384,-5.556527780870097,false,-0.7283164740885804,-5.5455002706276035,true
-2.867069670921115,-5.542356689528928,false,-2.87014485952115,-5.535740582223703,true
-2.866193054873962,-5.50143815825784,false,-2.8725021859142963,-5.5121532486141716,true
-2.866353986276457,-5.491203683562189,false,-2.8745510165446566,-5.4683865875420405,true
1.5441318044078631,-5.487353019487034,false,1.5297645206576764,-5.488204322000467,true
1.5447219994306323,-5.487225194350315,false,1.5208397240712055,-5.482475789389424,true
-2.8622111999080264,-5.4633682877587795,false,-2.8727305935548664,-5.46793559804332,true
-0.7431291456416019,-5.460796852198938,false,-0.7200688018912293,-5.466962232481818,true
1.539710984491659,-5.459968485741683,false,1.5208485439677495,-5.452167012547477,true
1.5369498477946468,-5.448821112394569,false,1.5241568650414072,-5.4592110824034155,true
1.5452996411520905,-5.4330326868735,false,1.523391013123118,-5.415076549162011,true
-2.8673067791620968,-5.431020484307943,false,-2.874914635474738,-5.425865564614866,true
1.5319173656376215,-5.429061759388617,false,1.520292800911742,-5.4104444280130215,true
-0.7406386635825699,-5.428741835341435,false,-0.7239736553461643,-5.411806511510383,true
-2.8642108627472394,-5.428732022921828,false,-2.874151981646276,-5.428664795740132,true
-2.866556908078152,-5.42761506915021,false,-2.8868998930176435,-5.429888242680201,true
-0.7409207527814156,-5.4223723522409735,false,-0.7254202753756207,-5.428360731439187,true
-2.8670052234467565,-5.414299052690549,false,-2.8700716035661658,-5.406683159583654,true
-2.865079628580937,-5.394002702664824,false,-2.8717424318584994,-5.3701841398631736,true
-2.863554739144848,-5.387745355289691,false,-2.8737096787294587,-5.387067233056391,true
1.540041318910889,-5.383776863041165,false,1.5214390629333994,-5.372602398689786,true
-2.8661987285284276,-5.37903185674862,false,-2.8746421707061347,-5.37022644375669,true
1.5543847825591226,-5.373630775422807,false,1.5307406457536106,-5.350628667262143,true
-2.8557301597967384,-5.372235252411351,false,-2.8774502133859094,-5.361803685424629,true
-2.8485485541400095,-5.368681396815401,false,-2.869576596981995,-5.360112264564373,true
-0.7374326303524305,-5.357564163132066,false,-0.7177299099586107,-5.366924621357298,true
1.5315564791953458,-5.350556644726264,false,1.5170473837530771,-5.359407124349714,true
1.5336472961841803,-5.339214149312285,false,1.5249577692333034,-5.340311730429998,true
1.5372088971327686,-5.333287411021825,false,1.5202841337275925,-5.31142685359896,true
1.5347492850139464,-5.31726960660011,false,1.5132326537690197,-5.315199279590022,true
-0.7388265580961781,-5.304907305890398,false,-0.7282138355180988,-5.312888094144249,true
1.536706067708263,-5.297289656298462,false,1.5259871740932933,-5.314549897133382,true
-0.7433064394702986,-5.296490841771836,false,-0.7218851414924968,-5.301772764665667,true
-0.7441679856056386,-5.295834896387826,false,-0.7282687934474841,-5.3014503124985906,true
1.5424337229465475,-5.294598905197115,false,1.5264259759742573,-5.292489727947529,true
1.535529914162352,-5.277987484291126,false,1.5258677652464525,-5.295462105650513,true
-2.8657013364945456,-5.274031212649304,false,-2.872794120112288,-5.274609196433364,true
1.5327931077659849,-5.270872468119537,false,1.5095621880414904,-5.290249245604877,true
1.5420284844659233,-5.254161182891083,false,1.5222582286581678,-5.25528719920478,true
-2.86833415867063,-5.246303578753116,false,-2.888647433432404,-5.2390018639060925,true
-0.7459917685272363,-5.2433530146607445,false,-0.7262515412576478,-5.254669853783233,true
-0.737007441652875,-5.1706938456047755,false,-0.721471309799368,-5.150243056485451,true
1.53462944502695,-5.161746687016275,false,1.5283328733109973,-5.159906355091639,true
-0.7399783019720125,-5.157328912914708,false,-0.7227158040021201,-5.17071374320611,true
-2.865370408013665,-5.147145236545219,false,-2.8872259971954577,-5.1417060998459085,true
-2.8535144875568217,-5.145816557078498,false,-2.8740924353112027,-5.148130270206004,true
1.5340961860818774,-5.134336938188907,false,1.5130545864891158,-5.142713596511939,true
-2.862995706334221,-5.1257740042243976,false,-2.886603318206241,-5.141083131221391,true
-0.7382731410143241,-5.115395943369608,false,-0.7150805952920999,-5.098013193908873,true
1.5365940522544574,-5.114263544044285,false,1.5235269077119287,-5.116102157118635,true
1.5356790086039172,-5.104835626651692,false,1.5270893084517363,-5.099851641552833,true
1.5437432795109571,-5.094771170507633,false,1.5288760514071293,-5.075450048786051,true
-2.8628388125226407,-5.078872424244537,false,-2.883594092967971,-5.0755077011497285,true
-2.8646031997649963,-5.075090114227912,false,-2.8817972370903107,-5.090114748038777,true
-2.8553073672057785,-5.064211574454333,false,-2.8731174302423836,-5.053557423954657,true
1.5363908697562063,-5.054254016093392,false,1.5274543272837504,-5.072409256343308,true
-2.8660338614684027,-5.049325654845994,false,-2.8830687454637913,-5.03467159966591,true
-2.860123596313877,-5.0380011790323165,false,-2.8777490049526415,-5.032517210154431,true
1.5420796110885358,-5.031416023660123,false,1.5219816073455383,-5.020807904853241,true
-0.7338105417907022,-5.019489245363212,false,-0.7156842765428317,-5.005128168977868,true
1.5466542728568136,-5.005298046538278,false,1.5294859955191333,-4.9959835472642355,true
-0.7373490959221259,-5.000542977079922,false,-0.7164745166853419,-5.017294265038826,true
1.5441030018228097,-4.991729700632848,false,1.5234413553553552,-4.997378662472508,true
1.5340823246129662,-4.983441216698035,false,1.528272396822269,-4.970537891146866,true
1.5519141367842306,-4.976817570627745,false,1.530179772019884,-4.975824387986545,true
1.5454983745991058,-4.9673972310000485,false,1.525949217556152,-4.9541658181269606,true
-0.7301984179991757,-4.965424143112529,false,-0.7213538295482261,-4.97536884168427,true
-0.73088193906632,-4.964274090201754,false,-0.7214020041888073,-4.972692459705463,true
1.5457735096954686,-4.959286829267154,false,1.5307827201965851,-4.935759556689821,true
-2.8513790811981323,-4.952911065838883,false,-2.8750799573804393,-4.943966431740379,true
1.5396117298302654,-4.950486217154505,false,1.5216613197018032,-4.9297990898791,true
-2.8595362542521086,-4.947654309968613,false,-2.8803897496730975,-4.951491295792387,true
1.5329908386735964,-4.944566710423329,false,1.5190643749391601,-4.958994438139434,true
1.551571702756138,-4.942563650436096,false,1.529214927696612,-4.937282465116161,true
-2.8686909214087404,-4.942458991261124,false,-2.88541158307051,-4.9530230355474005,true
-0.7421410254419369,-4.920871075924938,false,-0.7246873154494186,-4.931573322289902,true
-0.7301192820745479,-4.903595302855054,false,-0.7244717836359875,-4.9271458371359715,true
-0.743595057534838,-4.902131697273296,false,-0.7206746779732188,-4.885759627404779,true
-2.8691894848716792,-4.900013396274193,false,-2.8819340335127057,-4.91145576267156,true
1.5423967447122031,-4.893201423706454,false,1.5214505724591019,-4.894293914176116,true
1.5350759589884324,-4.891396811205571,false,1.5241714678865772,-4.867662689738046,true
-2.8627497266023543,-4.880601378182316,false,-2.8771353516585925,-4.868396150778334,true
1.548535511766695,-4.87591945728978,false,1.528420855178543,-4.877663797988537,true
1.5435539195940422,-4.85465982605188,false,1.5228308566575628,-4.852485529375235,true
1.5355929628958096,-4.842222783637836,false,1.5262544764435813,-4.843524709045203,true
1.5371007710216695,-4.826667004922648,false,1.5310989856905997,-4.834924612484932,true
-0.7438976861493771,-4.816591803034616,false,-0.7233246931393253,-4.820011525528156,true
1.53518553027755,-4.816488655537844,false,1.5128876057400584,-4.817229897960293,true
-0.7355178770910323,-4.815804619260497,false,-0.7258023341505495,-4.808405983437146,true
-2.8653550618808197,-4.813555017049513,false,-2.8820855626486153,-4.823965100666195,true
-2.864755689505727,-4.813250362647867,false,-2.8817399462150557,-4.836934233365413,true
-2.8634058337757833,-4.800668766936237,false,-2.8735939514011144,-4.811300245194779,true
-2.8617847063199435,-4.793831992207975,false,-2.8704577166594674,-4.806560861820322,true
-0.7333191770958578,-4.793315323979618,false,-0.7179381736565653,-4.802358798694009,true
-0.7398461147594343,-4.786148689467632,false,-0.7279649132523585,-4.8035887359091785,true
1.534014392089538,-4.78566245733481,false,1.5170901474965588,-4.789717090686777,true
-2.860468689961279,-4.784255925830017,false,-2.8717536387565703,-4.784767481538665,true
-2.8563809449657516,-4.7687297898668675,false,-2.872568932722558,-4.775896765753833,true
-2.859627909975806,-4.758667686226651,false,-2.8808939397871574,-4.760475841077277,true
1.536266337984041,-4.757434480713297,false,1.5171055431790632,-4.780047569102382,true
-2.8595703901968683,-4.753740912552239,false,-2.879385468878524,-4.741872188749308,true
1.5404791738982724,-4.731552943894442,false,1.527987642870369,-4.718901154460953,true
-2.8639614960415325,-4.724253106730917,false,-2.8833963837575904,-4.710365740097236,true
-2.8576414774802856,-4.720875957563397,false,-2.876902732810378,-4.706225124370019,true
-2.8582695357424064,-4.709569509823825,false,-2.8708028754438986,-4.702596792881108,true
1.5412982219454503,-4.703309157740959,false,1.5299213480847873,-4.724218085506995,true
1.5327070776308365,-4.700844048002927,false,1.5191815546989376,-4.690887978858688,true
1.5328104106146425,-4.698216582767439,false,1.5130775342392326,-4.711620112227992,true
-2.866825371015308,-4.692592699703045,false,-2.8893445066909207,-4.694165844967866,true
-2.851493322873967,-4.692461615624263,false,-2.8710101354147333,-4.709980008726287,true
-2.854038923677787,-4.68541525577392,false,-2.876075894616193,-4.681081689972344,true
-2.864278630422956,-4.679051422195374,false,-2.873572965830278,-4.655290960305264,true
1.5364358615005702,-4.678740983353966,false,1.5184535276217155,-4.687435389817922,true
-2.8536618208346423,-4.667658502092733,false,-2.876407503299882,-4.660199901791444,true
1.5415534071898493,-4.657973475378948,false,1.5269554321919359,-4.645557994808597,true
-2.8618258792664037,-4.647627792883828,false,-2.869706771343551,-4.645113895840465,true
1.5498799147928242,-4.6093943515208355,false,1.5285592611818075,-4.613036407966846,true
1.5413389840313358,-4.608549244065106,false,1.518710552486929,-4.608105416967534,true
-2.8629032647570836,-4.605717117264259,false,-2.8861708633576884,-4.613530439473132,true
-2.8634233825739965,-4.594714100753281,false,-2.8700103564385793,-4.575120721113804,true
1.5326044313368998,-4.585840577688175,false,1.5258730874250153,-4.592084625702139,true
-2.8543818251555195,-4.581029899931369,false,-2.8750131519292452,-4.581814819351768,true
-2.861582004737927,-4.571584702150772,false,-2.8743707518899573,-4.549384063197724,true
-2.867258680488602,-4.56369142816761,false,-2.876819514840214,-4.57361250069221,true
-2.8514800411706624,-4.557025988628206,false,-2.8705600157802023,-4.571011101416191,true
-0.7509764586510274,-4.535228810967489,false,-0.7272766528945184,-4.538295449522038,true
-2.8621426934294565,-4.530529334071232,false,-2.871759677006345,-4.539204594408492,true
-2.864538627539236,-4.524087475092091,false,-2.8735621977512773,-4.547735243265024,true
-2.852528468996588,-4.523484642305046,false,-2.8726664745423185,-4.537164958131833,true
-0.729788840461044,-4.516807203313062,false,-0.7191075985669675,-4.537981719080724,true
-0.7345954760171685,-4.51378186790433,false,-0.7240864770618296,-4.499081080948473,true
-2.8558297734200755,-4.494365291495773,false,-2.8728045575551198,-4.488272650744855,true
-2.861679454505759,-4.493207554246173,false,-2.87122813361573,-4.470993485979679,true
-2.8665398319518163,-4.488894900085122,false,-2.8841200642434055,-4.50421037082702,true
-2.860006672180132,-4.48596045285667,false,-2.8819015182808223,-4.491069091705997,true
1.5323661578209145,-4.4796784755378996,false,1.5229238840946424,-4.480680176621446,true
1.536772590378386,-4.463427875598041,false,1.5252263986365586,-4.4630504580880155,true
-2.8658429567663237,-4.456322007539005,false,-2.8897175154594823,-4.446274955105386,true
-2.860921679595737,-4.439638164731848,false,-2.8715093098995457,-4.443175411429984,true
-2.8673528917891318,-4.43717533096733,false,-2.884966125718811,-4.456249347923003,true
-2.848388965746374,-4.431050975521265,false,-2.86978482802001,-4.428844804036672,true
-2.851308166919552,-4.429376716354618,false,-2.87003098407539,-4.420480455666301,true
1.533407876941973,-4.428967732979107,false,1.5259395006341046,-4.431300496791236,true
1.531770709678593,-4.402322514569299,false,1.5163831080988444,-4.389410129613815,true
1.533684244509697,-4.398217854768343,false,1.5288087915139517,-4.386474336799667,true
1.5396452165494905,-4.396942563392507,false,1.5250264768087007,-4.412212265992165,true
-2.862189290884418,-4.381592511815178,false,-2.882140854269579,-4.3710111514603005,true
-2.866639364977963,-4.3736050398527295,false,-2.8839154618304517,-4.374528687051046,true
-2.866033950387903,-4.373133504908729,false,-2.8814599897041413,-4.353722184800729,true
-2.8688122579197475,-4.359124118185822,false,-2.8813360994533355,-4.348565885660124,true
1.5404985311098187,-4.353361672011662,false,1.521681216741475,-4.334477562252055,true
-2.8552232056983846,-4.346652217045395,false,-2.8784391045364326,-4.344425326009324,true
1.5349093844641173,-4.344328829751188,false,1.5295897482966072,-4.332815254441856,true
-2.866612894250922,-4.342758542773155,false,-2.8903037599849384,-4.333284972522466,true
-2.863414413689443,-4.329228828216441,false,-2.873398130408791,-4.3220445215980545,true
-0.7351502274354197,-4.316841340088842,false,-0.7255615737497951,-4.31221980362905,true
-0.7372815030835667,-4.3097289661038,false,-0.7174364689194097,-4.312863117690284,true
-2.8608077740492703,-4.2942975042218645,false,-2.8761696436493938,-4.299060852137178,true
1.5325867906859685,-4.277246793570442,false,1.5214074815591192,-4.278069180500796,true
1.5448305651035132,-4.266978271182833,false,1.5233648968843951,-4.257336912610427,true
-2.8665686482506527,-4.264987800014131,false,-2.871586912590979,-4.244946526991648,true
-2.8679384653161213,-4.254094331775151,false,-2.8821535228593973,-4.2604592596497834,true
-2.858224909808068,-4.229142527997968,false,-2.8761806930459497,-4.218592795069453,true
-2.8654932536919753,-4.227200584474855,false,-2.875840894686229,-4.219364907115409,true
-0.7322881390807706,-4.2179487331415855,false,-0.724202689907314,-4.216584810217903,true
-2.8646217088170247,-4.208254502051795,false,-2.8795481795229905,-4.1934969813336345,true
1.5371563278486429,-4.201005846199575,false,1.5184265749777677,-4.202253173767367,true
1.547610034276421,-4.198505545935399,false,1.531174805045445,-4.220786190699947,true
-0.7318927900405312,-4.19572232324728,false,-0.7289621637991225,-4.205775356844738,true
1.5429264281692707,-4.180963157935352,false,1.5292122437784956,-4.157136920627083,true
-2.8577848420425567,-4.171544310103753,false,-2.8758606868480627,-4.183695232341832,true
-0.7453314295751514,-4.135794902032887,false,-0.7251100720533982,-4.140825987981319,true
1.5319076994082352,-4.134399920989934,false,1.5279217235804816,-4.133236991374556,true
-2.8621002817186407,-4.120128129923149,false,-2.8726767714075256,-4.127584446523842,true
-2.8667875204567284,-4.10743807332313,false,-2.8716738513115128,-4.112182501045871,true
-0.7293021477392386,-4.09767141609855,false,-0.7094515388821767,-4.082120406603274,true
-2.8561913562140204,-4.086296557238001,false,-2.8697573923246256,-4.083317675570662,true
-2.8690486465972787,-4.085366956608834,false,-2.892047594992675,-4.07600964078056,true
1.5323065945071055,-4.078964338627016,false,1.5230652656789236,-4.0996670571859966,true
-2.861871105791118,-4.07318139796631,false,-2.870395674536244,-4.08740651246267,true
-2.866881790348299,-4.052884151709746,false,-2.877716584906334,-4.032242963712874,true
-2.8693438150823005,-4.042857657030643,false,-2.883161648126371,-4.051318393042751,true
1.5396581976206207,-4.0370926073567075,false,1.5258098022157345,-4.057249044721525,true
-0.7406305876080813,-4.007712214476543,false,-0.7259198518861295,-4.001867890628659,true
-0.7382437168459658,-3.98521536340411,false,-0.7253997886310097,-3.9655165732540945,true
-2.8650979818407802,-3.9774970587262386,false,-2.880141931776989,-3.9745856087565707,true
-0.7346483605709089,-3.936288841996695,false,-0.7209170380967989,-3.9333894554108753,true
-2.8531535371874415,-3.935580013863218,false,-2.8768458296390773,-3.935924767783341,true
1.5501245687175544,-3.929185783187054,false,1.5289107731637008,-3.9266500745695536,true
-2.8590979197968354,-3.9242399253185196,false,-2.8789626374705444,-3.9120492465358403,true
-2.868740197848139,-3.9195436908480725,false,-2.8762311275812644,-3.929233707684971,true
-0.73729860912142,-3.91872544426173,false,-0.7214163843552878,-3.9258836047911423,true
-0.7372549650186112,-3.906348967055654,false,-0.7206058116752976,-3.922333704856211,true
-2.863768992740755,-3.904745391789345,false,-2.8873499680825576,-3.918462414629533,true
1.5353522363782761,-3.894542030631125,false,1.5269057026493018,-3.9100033066322712,true
-2.864109940334771,-3.886432618091069,false,-2.871677887486622,-3.888322550592151,true
1.5357635232882596,-3.8475037863699493,false,1.5200317262697485,-3.8407909690383657,true
1.546005219776232,-3.8462362394784764,false,1.5273888613184188,-3.841811267288567,true
1.5318108714224656,-3.843824285145148,false,1.5214016597996047,-3.859573589111607,true
-2.8689795636129056,-3.84130521544602,false,-2.8910982708856627,-3.833275192662686,true
1.550494029250103,-3.840902349373854,false,1.5271155566775112,-3.8350976827786654,true
1.532537953533002,-3.8313283707379333,false,1.527796037549573,-3.8109695724680313,true
-2.868839316054948,-3.821583408478169,false,-2.8878594409428064,-3.8283267975923683,true
-0.7419321322560825,-3.8192201094832137,false,-0.7276267692555669,-3.821389235617729,true
1.5336585317253795,-3.810085388592821,false,1.514794756717608,-3.8293230016692985,true
-0.7380886972331316,-3.764712208285671,false,-0.7247913244107617,-3.7600195772801372,true
-2.864563336466072,-3.76097638118297,false,-2.8731617736935133,-3.7484123639626996,true
-2.8593082424937615,-3.7536861681383127,false,-2.8778337651274737,-3.766768029088229,true
-0.7344211421254296,-3.7304444444253697,false,-0.7242857700267797,-3.7329414628171023,true
1.5333233612918422,-3.728551606792448,false,1.530528610941478,-3.7327474001829053,true
1.5334659037448544,-3.714015376405267,false,1.5226030505054822,-3.7374206129552032,true
-2.8597541394500334,-3.700180519375972,false,-2.870824044626064,-3.7099011959798918,true
1.536171656519622,-3.6978730700715996,false,1.5193344945329184,-3.72119206706157,true
1.545235125082071,-3.6897064917572644,false,1.5308967832602156,-3.6940122368165227,true
1.5401154493075022,-3.6816427642497307,false,1.5290632031485076,-3.6927849480896646,true
-2.8676192747640634,-3.673685384798061,false,-2.884187244733223,-3.6725973589916667,true
1.5499403723923222,-3.662687928897351,false,1.529180014034982,-3.64163235469475,true
-2.8635413378668133,-3.644787633105279,false,-2.8814360401064287,-3.64643093213686,true
-0.7335876450653378,-3.624763812818514,false,-0.7278431910341001,-3.610022042036463,true
1.533239083532968,-3.618698829895211,false,1.523913635600665,-3.634382163703245,true
-2.861270194145971,-3.6087594863848538,false,-2.873580058278406,-3.616833077722074,true
1.547064082917366,-3.608300061157243,false,1.5299702281905339,-3.6017352015074637,true
-0.7427945526257661,-3.6018271149388257,false,-0.7247109603991725,-3.6236508327612205,true
1.5403267313256392,-3.5463679790852436,false,1.5293008281096305,-3.5323554610742303,true
-0.7428132872183664,-3.536612395514979,false,-0.7190854073334135,-3.5507260708185457,true
-2.854594135949013,-3.536468500768373,false,-2.871167650929809,-3.5356460971208934,true
-0.7372120707027142,-3.528735600180513,false,-0.7189175334980308,-3.532357690328304,true
