Time,Ax,Ay,Bx,By,candA1x,candA1y,candB1x,candB1y,candA2x,candA2y,candB2x,candB2y,candA3x,candA3y,candB3x,candB3y,candA4x,candA4y,candB4x,candB4y,candA5x,candA5y,candB5x,candB5y,candA6x,candA6y,candB6x,candB6y,candA7x,candA7y,candB7x,candB7y,candA8x,candA8y,candB8x,candB8y,candA9x,candA9y,candB9x,candB9y,candA10x,candA10y,candB10x,candB10y,fitness1,fitness2,fitness3
2023-03-31T15:54:26.556,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-2.3141089617325434,7.686297749228132,1.5028962570244542,7.561769477196854,-6.75715541258117,5.630248278038109,1.8019317749365968,5.462488249996178,0.2539288503764333,4.281172813435193,0.6996352369428609,2.430591230604435,-1.3489763390958518,3.4348714792338244,2.3771219731195528,7.822880393574195,1.7544267554669912,7.844052108414413,-0.6887695293872382,7.152735752400414,0.39269719883794607,5.247237812980785,0.3455271744052206,5.21281016767868,2.0990015093592076,6.450935197791376,1.4419478899531073,3.717812066835543,-3.6669180584234633,4.672322196277115,-1.0288588799390856,7.082104796841875,-1.029060302720036,8.226306168428254,1.5712049127216297,2.1314039597575336,0.9007477630878957,6.255067651760511,1.597197164181227,6.27411512455778,211.8200187068447,25.193265739032956,107.169672640374
2023-03-31T15:54:26.556,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-2.190395045363401,7.607443012835043,1.4757561294589967,7.414932836038181,-6.372979202352244,6.2093562612963815,1.6144124512642688,5.841926811294968,0.473538806167344,4.957616631128124,0.14124132844990533,2.627384853445416,-1.2113170092342918,3.5453517003985064,2.0438637157878077,7.839573318269894,1.6881471919623858,7.42790065512804,-0.6000711179123646,7.041630575917464,0.6812218475633127,5.372019804895286,0.16113518478956906,5.308554403031574,1.9761560356859322,6.390530684785451,1.6882850749756502,3.795741234535568,-3.7347943075925305,4.550189839978355,-1.068398011917241,7.696321119329746,-1.1038695648756565,8.521552106398092,1.8669688006561458,2.1095832657960796,0.7048498130640442,6.068851030071154,1.6533471683122236,5.981574341466197,211.6120513406491,24.70790654011999,107.04142099733055
2023-03-31T15:54:26.556,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-1.6397404237163498,6.234042939569508,1.434645139758794,8.389163288393487,-2.6906240115693683,6.789582043742762,1.6830273369935864,7.381992492122106,1.7633858959401867,7.710589025551523,1.006266942309175,2.430591230604435,-1.3113112935904647,5.30526688646919,2.3771219731195528,7.822880393574195,0.8836193289898413,7.844052108414413,1.1937367961106227,3.1065380911603966,0.39269719883794607,4.171210973665607,0.7181951754795455,6.961380754432558,-0.048161541929174795,6.863275517930914,0.9504546370164098,3.717812066835543,-3.7255655388006272,6.393919193885248,-3.3424295337086773,7.220808773952894,0.7431926491863656,6.4541591844712025,1.2181389555955702,4.717027143763187,1.248396445290605,5.142511487089044,1.597197164181227,6.871331521568867,203.91257768202158,21.236072625894884,103.01809247230554
2023-03-31T15:54:26.557,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-2.544246790212802,5.323919512621801,0.908087663265952,6.603296762391355,-4.109010363542756,3.813620338826082,-0.14548182655541944,4.562137049383062,1.3771263973669752,7.111376133561812,1.7938087554349436,4.902654442832151,-1.7979658239139806,6.532889061866722,1.1997493530695775,3.7494361390150477,1.8206483438747587,7.187289670703973,1.4866500226903627,6.8564233654886,0.1093767680894866,8.044791091631767,1.649120777485124,6.011833842544158,1.4945617785822245,6.781352614450162,-3.234823283632495,4.018240279330577,-1.8124836654571412,6.99066815778184,-0.21454787711891832,4.495550858625903,1.645124667930067,6.453555849490651,1.885826414340674,2.163172362672509,0.8865104525763908,9.419175315692135,0.3924638102708162,6.343168657430273,203.24498341676497,19.216341449788988,102.58330878087193
2023-03-31T15:54:26.558,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-2.544246790212802,5.323919512621801,0.908087663265952,6.603296762391355,-4.109010363542756,3.813620338826082,-0.14548182655541944,4.562137049383062,1.3771263973669752,7.111376133561812,1.7938087554349436,4.902654442832151,-1.7979658239139806,6.532889061866722,1.1997493530695775,6.939248979872375,1.8206483438747587,7.187289670703973,1.4866500226903627,6.8564233654886,0.1093767680894866,8.044791091631767,1.649120777485124,6.011833842544158,1.4945617785822245,6.781352614450162,-3.234823283632495,4.018240279330577,-1.8124836654571412,6.99066815778184,-0.21454787711891832,4.495550858625903,1.645124667930067,7.9346821667752465,1.885826414340674,2.163172362672509,0.8865104525763908,3.8574725783879513,0.3924638102708162,6.343168657430273,201.62786275037828,20.544888505544805,101.84117580046639
2023-03-31T15:54:26.559,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-3.896002337868115,6.799633785831893,1.3675999056406454,9.12591623837061,2.3037031167943884,7.610383758080596,-1.0638713701425484,4.118743768912672,2.103975600825051,9.772255966958378,1.664818218074311,7.636251486633093,1.0809260800853293,6.089888522081147,1.805870404162905,7.684363226913463,1.1636716943505008,6.591344851312029,1.8643817591035579,8.713348149137955,0.9521687868094555,4.984684315866573,2.2925605589940936,7.856269767721381,0.2767859174335428,2.7077389554092735,-1.0210262921218378,3.291037717559372,0.7161250147544729,3.9600276903569807,0.3429800498184985,7.822119308334665,-0.5194888965921951,9.372991682591776,0.9178744707237647,3.44833844782026,1.6679718179309377,4.307411389803607,1.8103696750699365,9.765317358379843,194.46002341160937,23.748122979297104,98.41741785476954
2023-03-31T15:54:26.559,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-2.544246790212802,5.323919512621801,0.12306165755115028,6.603296762391355,1.1327756054625107,3.813620338826082,-0.14548182655541944,4.562137049383062,1.3771263973669752,7.111376133561812,1.1734279094233397,4.902654442832151,-1.7979658239139806,6.532889061866722,1.1997493530695775,6.939248979872375,1.8206483438747587,7.187289670703973,1.4866500226903627,3.7306499790962957,0.1093767680894866,8.044791091631767,1.649120777485124,6.578200954829373,1.4945617785822245,6.781352614450162,-3.234823283632495,4.018240279330577,-1.8124836654571412,6.99066815778184,1.996991730036806,4.495550858625903,1.645124667930067,7.9346821667752465,1.885826414340674,2.163172362672509,0.8865104525763908,3.8574725783879513,0.3924638102708162,5.935953461025732,193.74848611785652,17.760682629771097,97.76227719041681
2023-03-31T15:54:26.561,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-4.615099467964145,8.195857657900904,2.1480889646150843,6.283720837591211,1.6866051671350313,7.497851045736069,2.0078508183049406,6.812867723612803,1.4849727750722088,7.8009119243109195,0.803525581148283,5.789873462026549,1.89310322946806,3.7904427902341338,-1.438543139554003,2.5462462217669835,0.7392891430150225,5.654193474952761,0.5841527138697209,8.50906731295851,-0.5607031053517213,4.267691502818337,0.9321379507440344,7.9592573042893875,0.8880897830669151,5.202743115441278,2.2585174213324493,5.436273639126006,2.414873703814147,9.764502456072469,0.5982357069736377,4.578673034769889,0.19242372320373735,6.912572184336424,0.6172894528731512,5.619106746272206,-1.1488809464705088,4.4752055908835775,1.3067132621551458,9.98898880236432,190.0214889902124,22.50110295983322,96.13579964309785
2023-03-31T15:54:26.561,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-3.023366070373748,4.527134742669197,0.7910173669556346,3.4370182367425066,1.646272141730498,6.227225024601191,0.8559544131748447,5.769543222896662,1.6396788929112247,6.732844118159967,2.2725655158393843,7.2757607322208475,-0.19728940100825065,4.646786752364973,1.8338773533530097,4.956708728267889,1.4404533148005645,7.212150068529751,-0.5784696005680593,8.509639843947953,-2.712964510889031,4.927276858244342,1.8880156398025767,5.313852476170564,1.926895252614303,5.403196124953906,-0.6425278021762896,2.7541368618402737,-0.2899778256759969,5.122045798896135,0.4478657278451459,6.952841192901589,1.6827179914407087,7.662048477128846,0.05007014771441287,8.15120206344995,-1.208653650639739,4.73471632631428,0.11321005827085681,7.180145913438455,190.0762206838884,15.017726648702721,95.78899667437933
2023-03-31T15:54:26.561,2.336786491866942,6.8000455626846446,2.3965232283365587,6.874441547753808,-3.023366070373748,4.527134742669197,0.7910173669556346,3.4370182367425066,1.646272141730498,6.518450522458712,0.8559544131748447,5.769543222896662,1.6396788929112247,6.732844118159967,2.2725655158393843,7.2757607322208475,-0.19728940100825065,4.646786752364973,1.8338773533530097,4.956708728267889,1.4404533148005645,7.212150068529751,-0.5784696005680593,8.509639843947953,-2.712964510889031,4.927276858244342,1.8880156398025767,5.313852476170564,1.926895252614303,5.403196124953906,-0.6425278021762896,2.7541368618402737,-0.2899778256759969,5.122045798896135,0.4478657278451459,6.952841192901589,1.6827179914407087,7.662048477128846,0.05007014771441287,8.15120206344995,-1.208653650639739,4.73471632631428,0.11321005827085681,7.180145913438455,190.07937664486317,14.714908970964913,95.77543377097983
